cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,net_inc_sqft,gross_exp_sqft,standard_address,inc_tar_info,inc_tar_units_0bed,inc_tar_units_1bed,inc_tar_units_2bed,inc_tar_units_3bed,inc_tar_units_4bed,floodplain_flag,applied_filters,BBL,latitude,longitude
9479486,3014630016,36047036300,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1.0,,2979450,NYC HOUSING AUTHORITY,48.0,2015.0,1.0,17.5,12.7,1750 Prospect Place,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/237.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014630016.0,40.6723001,-73.9184307
9518732,3014630041,36047036300,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1.0,,7899750,NYC HOUSING AUTHORITY,101.0,2015.0,1.0,20.5,10.1,1776 Park Place,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/237.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014630041.0,40.6722171,-73.9174466
9481599,3014677501,36047036300,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1.0,1.0,15822900,UNAVAILABLE OWNER,135.0,2017.0,1.0,,,430 Saratoga Avenue,Breakdown available,0.0,56.0,34.0,17.0,0.0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014677501.0,40.6711494,-73.9175273
9515990,3014330023,36047030300,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1.0,1.0,1406250,ATLANTIC COMMONS CORNERSTONE LP,30.0,2011.0,1.0,11.6,14.2,2156 Atlantic Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014330023.0,40.6762721,-73.9151091
9519525,3014730034,36047036100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1.0,1.0,1316250,ATLANTIC COMMONS CORNERSTONE LP,18.0,2010.0,1.0,17.2,10.3,1734 St Johns Place,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014730034.0,40.6697569,-73.9201497
9525037,3014830016,36047037500,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,585900,HOWARD AVENUE DEVELOPMENT L.P.,8.0,1930.0,1.0,,,872 Madison Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014830016.0,40.6876821,-73.9227713
9525128,3014840006,36047037500,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,666900,MADISON/PUTNAM HSG DEVLPMT FD CO,8.0,2012.0,1.0,,,924 Madison Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014840006.0,40.6879495,-73.920438
9525129,3014840008,36047037500,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,642150,MADISON/PUTNAM HSG DEVLPMT FD CO,8.0,2012.0,1.0,,,928 Madison Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014840008.0,40.6879658,-73.9202938
9520212,3014840035,36047037500,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,696600,MADISON/PUTNAM HSG DEVLPMT FD CO,8.0,2012.0,1.0,,,1023 Putnam Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014840035.0,40.6877241,-73.9199515
9525137,3014840041,36047037500,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,666900,MADISON/PUTNAM HSG DEVLPMT FD CO,8.0,2012.0,1.0,,,1013 Putnam Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014840041.0,40.687675,-73.9203842
9525138,3014840043,36047037500,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,696600,MADISON/PUTNAM HSG DEVLPMT FD CO,8.0,2012.0,1.0,,,1007 Putnam Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014840043.0,40.6876586,-73.9205249
9520219,3014850042,36047037500,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,675450,HOWARD AVENUE DEVELOPMENT L.P.,8.0,1905.0,1.0,,,50 Howard Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014850042.0,40.6869426,-73.9211063
9520294,3014860017,36047037500,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,429300,HOWARD AVENUE DEVELOPMENT L.P.,6.0,1905.0,1.0,,,1058 Putnam Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014860017.0,40.6872793,-73.9197862
9520370,3014860052,36047037500,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,623250,HOWARD AVENUE DEVELOPMENT L.P.,8.0,1920.0,1.0,,,981 Jefferson Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014860052.0,40.6870265,-73.9194439
9521119,3014910024,36047037700,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,449100,HOWARD AVENUE DEVELOPMENT L.P.,6.0,1909.0,1.0,,,914 Hancock Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014910024.0,40.6858925,-73.9187494
9521198,3014910049,36047037700,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,525600,HOWARD AVENUE DEVELOPMENT L.P.,6.0,1910.0,1.0,,,843 Halsey Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014910049.0,40.6855906,-73.9188724
9570031,3032650057,36047042100,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1.0,,426600,"93 HIMROD TOWERS, LLC",6.0,1931.0,1.0,,,93 Himrod Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3032650057.0,40.6962685,-73.9239117
9525530,3014970001,36047037700,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,566100,HOWARD AVENUE DEVELOPMENT L.P.,6.0,1905.0,1.0,,,653 Mac Donough Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3014970001.0,40.6839583,-73.9200389
9523044,3015050062,36047037700,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,399150,HOWARD AVENUE DEVELOPMENT L.P.,7.0,1907.0,1.0,,,447 Bainbridge Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015050062.0,40.6825961,-73.9188976
9522432,3015010033,36047037700,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,488700,HOWARD AVENUE DEVELOPMENT L.P.,6.0,1905.0,1.0,,,86 Saratoga Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015010033.0,40.6837261,-73.9176523
9521325,3015037501,36047037300,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1.0,1.0,2568495,BROADWAYY DECATUR OWNERS LLC,55.0,2015.0,1.0,,,1672 Broadway,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/294.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015037501.0,40.6839944,-73.9130224
9524851,3015330052,36047037100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1.0,1.0,327600,MACHULL REDEVELOPMENT ASSOCIATES L.P.,8.0,1925.0,1.0,,,139 Hull Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015330052.0,40.6796349,-73.9120547
9524852,3015330054,36047037100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1.0,,327600,MACHULL REDEVELOPMENT ASSOCIATES L.P.,8.0,1925.0,1.0,,,135 Hull Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015330054.0,40.6796159,-73.9122241
9524614,3015380018,36047037100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1.0,,340650,DEPARTMENT OF HOUSING PRESERVATION AND D EVELOPMENT,8.0,1921.0,1.0,,,98 Hull Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015380018.0,40.6791384,-73.9123762
9523131,3015080008,36047037900,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,453150,MAC HULL REDEVELOPMENT ASS.,7.0,1905.0,1.0,,,358 Bainbridge Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015080008.0,40.6817421,-73.922313
9480172,3015080074,36047037900,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,455850,MACHULL REDEVELOPMENT ASSOCIATES L.P.,6.0,1908.0,1.0,,,311 Chauncey Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015080074.0,40.6815003,-73.9218951
9526263,3015210054,36047037100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1.0,,272250,MACHULL REDEVELOPMENT ASSOCIATES L.P.,6.0,1907.0,1.0,,,321 Sumpter Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015210054.0,40.6811281,-73.9121068
9527070,3015260046,36047037100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1.0,,227250,MAC HULL REDEVELOPMENT ASS.,6.0,1909.0,1.0,,,159a Mac Dougal Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015260046.0,40.680027,-73.9151656
9524369,3015330018,36047037100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1.0,,291600,MACHULL REDEVELOPMENT ASSOCIATES L.P.,6.0,1910.0,1.0,,,198 Mac Dougal Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015330018.0,40.6798468,-73.9126889
9481216,3015330028,36047037100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1.0,,198000,MACHULL REDEVELOPMENT ASSOCIATES L.P.,6.0,1924.0,1.0,,,210 Mac Dougal Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015330028.0,40.6799095,-73.9121553
9526404,3015220059,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,,272250,"KLANSTUY REALTY LLC, 25%",6.0,1908.0,1.0,,,373 Sumpter Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015220059.0,40.681349,-73.9101776
9481113,3015220060,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,,272250,"KLANSTUY REALTY LLC, 25%",6.0,1908.0,1.0,,,371 Sumpter Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015220060.0,40.6813381,-73.9102677
9481114,3015220061,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,1.0,272250,"KLANSTUY REALTY LLC, 25%",6.0,1908.0,1.0,,,369 Sumpter Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015220061.0,40.681319,-73.9104444
9332987,3015220064,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,1.0,350100,"KLANSTUY REALTY LLC, 25%",6.0,1908.0,1.0,,,363 Sumpter Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015220064.0,40.6812972,-73.9106247
9524173,3015250062,36047037900,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,374400,"RALPH-GATES CLUSTER, L.P.",6.0,1909.0,1.0,,,85 Mac Dougal Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015250062.0,40.6796234,-73.918721
9481335,3015170002,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,1.0,586350,TOMPKINS PARK NORTH HOMES HOUSING DEVELO PMENT FUND,27.0,1926.0,1.0,,,510 Chauncey Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015170002.0,40.6822776,-73.9113625
9481337,3015170007,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,1.0,275400,TOMPKINS PARK NORTH HOMES HOUSING DEVELO PMENT FUND,6.0,1926.0,1.0,,,516 Chauncey Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015170007.0,40.6822829,-73.9110741
9481486,3015280023,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,1.0,441000,TOMPKINS PARK NORTH HOMES HOUSING DEVELO PMENT FUND,27.0,1923.0,1.0,6.3,3.1,348 Sumpter Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015280023.0,40.680896,-73.91007
9543402,3018470037,36047027500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,480600,TOMPKINS PARK NORTH HOMES HOUSING DEVELO PMENT FUND,6.0,1896.0,1.0,,,408 Marcus Garvey Blvd,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018470037.0,40.6828744,-73.9382986
9526544,3015350014,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,,4351950,CONCERN MACDOUGAL LLC,65.0,2010.0,1.0,,,322 Mac Dougal Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015350014.0,40.6805039,-73.9070673
9479968,3015350055,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,1.0,206100,"NORTON REALTY MG CLUSTER, L.P.",6.0,1911.0,1.0,,,213 Hull Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015350055.0,40.6800875,-73.9081242
9527939,3015400024,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,1.0,383400,"NORTON REALTY MG CLUSTER, LP",8.0,1910.0,1.0,,,216 Hull Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015400024.0,40.6797654,-73.9068952
9527438,3015420037,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,1.0,1377000,MOTHER GASTON HOUSING DEVELOPMENT FUND C OMPANY INC,50.0,2007.0,5.0,10.8,7.8,92 Mother Gaston Blvd,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015420037.0,40.6788005,-73.9085009
9481751,3015420044,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,1.0,2778300,21 TRUXTON HDFC,,2013.0,1.0,,,21 Truxton Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015420044.0,40.6785098,-73.9088402
9525453,3015510038,36047030100,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1.0,1.0,473850,"NORTON REALTY MG CLUSTER, LP",9.0,1925.0,1.0,,,1207 Herkimer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015510038.0,40.6778903,-73.9133909
9482186,3015680001,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,,1705950,ROCKRIDGE ASSOCIATES L.P.,44.0,1910.0,1.0,12.9,19.9,181 Rockaway Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015680001.0,40.6766777,-73.9105949
9526361,3015740016,36047036700,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,1.0,292050,"NORTON REALTY MG CLUSTER, LP",8.0,1920.0,1.0,,,1480 Herkimer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015740016.0,40.6769694,-73.9046747
9526363,3015740018,36047036700,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,1.0,292050,"NORTON REALTY MG CLUSTER, L.P.",8.0,1920.0,1.0,,,1484 Herkimer Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015740018.0,40.6769583,-73.9045053
9526366,3015740022,36047036700,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1.0,,227250,"NORTON REALTY MG CLUSTER, L.P.",6.0,1910.0,1.0,,,18 Havens Place,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015740022.0,40.6767195,-73.9045669
9527623,3015880001,36047028300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,13341600,HP WILLOUGHBY HOUSING CORPORATION,267.0,1976.0,3.0,,,721 Willoughby Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015880001.0,40.6953965,-73.9391814
9525949,3015940002,36047028100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,405450,"RALPH-GATES CLUSTER, L.P.",8.0,1931.0,1.0,,,145 Marcus Garvey Blvd,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015940002.0,40.6936484,-73.9398753
9528595,3015980041,36047028900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,467100,NU WORLD BUILDERS LLC,21.0,1931.0,1.0,,,62 Stuyvesant Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3015980041.0,40.6938926,-73.9345381
9526773,3016010004,36047028100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,540900,910 DEKALB AVE L P,9.0,2002.0,1.0,,,904 Dekalb Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3016010004.0,40.6925173,-73.9393715
9527922,3016040045,36047028900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,243450,NU WORLD BUILDERS LLC,16.0,1931.0,1.0,6.5,10.7,601 Kosciuszko Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3016040045.0,40.6932698,-73.9303556
9529418,3016070036,36047028900,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,374400,NU WORLD BUILDERS LLC,16.0,1931.0,1.0,15.5,11.3,556 Kosciuszko Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3016070036.0,40.692664,-73.9316256
9536955,3018310077,36047027500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,,316350,SNA CB 2018 HOUSING DEVELOPMENT FUND COM PANY INC,6.0,1900.0,1.0,,,431 Jefferson Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018310077.0,40.6845829,-73.9407633
9570038,3032650069,36047042100,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1.0,,542700,LEAH LEB LLC,6.0,1931.0,1.0,,,65 Himrod Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3032650069.0,40.6956815,-73.9245363
9536979,3018320049,36047024500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,270900,SNA CB 2018 HOUSING DEVELOPMENT FUND COM PANY INC,12.0,1910.0,1.0,,,464 Nostrand Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018320049.0,40.6829653,-73.9504023
9493535,3018370053,36047024500,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1.0,1.0,518850,BOSTON ROAD OF BROOKLYN ASSOCIATES L.P.,25.0,1892.0,1.0,5.3,9.2,140 Hancock Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn""",3018370053.0,40.6822873,-73.9501865
